id;name;title;description;link;city;latitude;longitude;room_type;rooms;beds;bathrooms;person_capacity;is_superhost;can_instant_book;pic_count;amenities;review_count;overall_rating;accuracy_rating;checkin_rating;cleanliness_rating;communication_rating;location_rating;value_rating;price
42962764;Flat no melhor lugar da Barra da Tijuca.;Apartamento em Barra da Tijuca;A localização do imóvel é excelente, fica de frente para o mar (posto 6 da praia da barra). O hóspede poderá contar com todas as facilidades, como por exemplo, do lado do flat tem o supermercado Zona Sul. No Barra Bella o hóspede estará cercado por infraestrutura (piscina de adulto e de criança, sauna,academia bem equipada,restaurante a quilo,serviço de faxina e lavanderia dentre outras). O flat é localizado perto de shopping center (Barra Shopping e Vilage Mall).<br /><br /><b>O espaço</b><br />Espaço perfeito para famílias e viajantes à negócios. Possui 2 quartos, um de casal equipado com uma cama de casal, armário, mesa para trabalhar e smartTV, o outro possui uma bicama e armários superiores. A cozinha é completamente equipada e a sala possui uma TV 43 polegadas. O apartamento possui uma varanda com vista lateral para a praia da Barra e o apartamento possui uma internet rápida e estável de 300mega.;https://www.airbnb.com.br/rooms/42962764;Barra da Tijuca;-23.0106;-43.34613;entire_home;2.0;3;1;4;True;False;22;[1, 2, 67, 4, 132, 5, 134, 7, 8, 9, 11, 139, 12, 77, 15, 21, 85, 86, 89, 90, 91, 93, 94, 95, 223, 96, 674, 100, 102, 40, 104, 42, 44, 46, 47, 627, 56];12;4.92;4.67;5.0;4.92;5.0;5.0;4.75;357.0
861436837336421662;Aconchegante Apartamento;Apartamento em Rio de Janeiro;❤️Aconchegante apartamento pra vc se sentir em casa<br /><br />➡️Localizado a 100m da praia, Posto 4<br /><br />🏦Varios comércios em volta (Restaurantes, academia, farmácias 24horas e mercados 24 horas)<br /><br />🚝400m do metrô Siqueira Campos e 500m do metrô Cantágalo <br /><br />✅️ Seu pet é super bem vindo tbm 🐶 <br /><br />🏖 Com fácil acesso as praias de Ipanema, Leblon, Arpoador e o Leme;https://www.airbnb.com.br/rooms/861436837336421662;Rio de Janeiro;-22.973846972611224;-43.18865901157883;entire_home;1.0;2;1;4;False;False;25;[96, 1, 33, 34, 35, 4, 5, 8, 40, 11, 12, 44, 77, 46, 47, 51, 21, 55, 57, 90, 91, 93];1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;223.0
823115317400994463;Elegant Ocean View Flat for a Relaxing Getaway!;Apartamento em Rio de Janeiro;Apartamento remodelado à beira-mar em um ótimo condomínio na Barra da Tijuca.<br /><br />O apartamento oferece uma vista deslumbrante para a praia, e o condomínio oferece várias comodidades, incluindo sauna seca/molhada, sala de fitness, piscina aquecida para adultos e crianças, cadeiras de praia e guarda-sóis, padaria no local, 2 restaurantes self-service, barbearia, mercearia, salão de cabeleireiro e muito mais.<br /><br />Se você estiver procurando férias tranquilas à beira-mar, acabou de encontrá-las. <br /><br />Reserve agora para uma experiência inesquecível!<br /><br /><b>O espaço</b><br />Bem-vindo ao nosso apartamento remodelado à beira-mar localizado em um condomínio de prestígio na Barra da Tijuca. Esta elegante propriedade oferece vistas deslumbrantes para o mar, proporcionando o cenário perfeito para uma escapadela verdadeiramente relaxante e rejuvenescedora.<br /><br />O apartamento possui um interior com design de bom gosto, combinando elementos modernos com um toque de sofisticação. Com seus quartos espaçosos e confortáveis, incluindo um quarto bem equipado, uma área de estar aconchegante e uma cozinha totalmente equipada, você terá tudo o que precisa para uma estadia confortável.<br /><br />Como nosso hóspede, você terá acesso a uma variedade de comodidades excepcionais oferecidas pelo condomínio. Delicie-se com o ambiente relaxante da sauna seca/molhada, mantenha-se ativo na sala de fitness ou tome um mergulho refrescante na piscina aquecida, disponível para adultos e crianças. O condomínio também oferece cadeiras de praia e guarda-sóis, garantindo que você aproveite ao máximo sua localização à beira-mar.<br /><br />Além disso, você encontrará instalações convenientes no local, como uma padaria, dois restaurantes self-service, uma barbearia, uma mercearia e até mesmo um salão de cabeleireiro, proporcionando-lhe uma experiência agradável e sem complicações.<br /><br />Se procura umas férias tranquilas à beira-mar, não procure mais. Reserve agora e embarque em uma viagem inesquecível de relaxamento e serenidade em nosso elegante apartamento com vista para o mar.<br /><br /><b>Acesso do hóspede</b><br />Os hóspedes terão acesso total ao apartamento remodelado à beira-mar, incluindo todos os quartos e comodidades fornecidos. Você terá uso exclusivo do quarto bem equipado, área de estar espaçosa, cozinha totalmente equipada e a deslumbrante varanda com vista para o mar. Além disso, como nosso hóspede, você terá acesso às comodidades excepcionais do condomínio, como a sauna seca/molhada, academia, piscina aquecida para adultos e crianças, e as cadeiras de praia e guarda-sóis. Fique à vontade para explorar e desfrutar de tudo o que o imóvel e o condomínio têm a oferecer para uma estadia verdadeiramente memorável.<br /><br /><b>Outras observações</b><br />Antes de reservar, por favor, note que o condomínio na Barra da Tijuca oferece uma série de serviços e comodidades convenientes para seu conforto e diversão. Pode desfrutar de uma sessão de sauna relaxante, manter-se ativo na sala de fitness e dar um mergulho refrescante na piscina aquecida com vista para o mar. A padaria no local, os restaurantes self-service e outras instalações oferecem comodidade adicional durante a estadia. Além disso, a propriedade está localizada bem na praia, permitindo que você acesse facilmente as margens arenosas e aproveite a atmosfera tranquila. Experimente um refúgio verdadeiramente elegante e rejuvenescedor neste apartamento com vista para o mar. Reserve agora e deixe-nos oferecer a você uma experiência de férias inesquecível.;https://www.airbnb.com.br/rooms/823115317400994463;Rio de Janeiro;-23.010857151984176;-43.328230342327885;entire_home;1.0;2;1;4;False;True;52;[1, 4, 132, 5, 134, 7, 8, 9, 137, 12, 15, 21, 23, 663, 665, 667, 30, 415, 671, 672, 33, 34, 674, 37, 40, 44, 45, 46, 47, 51, 179, 52, 308, 322, 73, 77, 85, 86, 87, 89, 90, 91, 92, 93, 94, 95, 223, 96, 98, 227, 100, 102, 104, 236, 625, 500, 248, 251, 510];2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;600.0
598408139502494403;Tabas | Aconchegante ap de 2qtos Ipanema | IP0025;Apartamento em Ipanema;Ipanema é lar da Praia do Arpoador, do Arquipélago das Cagarras e ladeada pela Lagoa Rodrigo Freitas, com muita oferta de vida noturna. Nos apês Tabas você encontra móveis modernos e sofisticados, cozinha equipada com utensílios, louças, panelas, talheres e todos os eletrodomésticos, além de Smart TV e Wi-Fi. Quando quiser relaxar, a Tabas oferece colchões, roupa de cama e toalhas de alta qualidade. Nós cuidamos de tudo para que você possa desfrutar sua estadia e se sentir em casa.;https://www.airbnb.com.br/rooms/598408139502494403;Ipanema;-22.98639;-43.19444;entire_home;2.0;2;1;3;False;True;39;[1, 322, 4, 5, 8, 9, 11, 12, 77, 21, 89, 91, 94, 415, 672, 33, 100, 104, 44, 236, 45, 46, 625, 51, 308, 55];4;5.0;5.0;4.75;5.0;5.0;5.0;5.0;776.0
854362548676184618;Incrível Flat no Coração do Leblon - Lançamento;Apartamento em Rio de Janeiro;"Leia as 4 regras da casa na seção ""O que você deve saber"" e ""Mostrar mais"".<br /><br />Destaques:<br />- Vista fantástica do morro dos Dois Irmãos e Floresta da Tijuca<br />- Limpeza diária do apartamento incluída<br />- Apartamento recém reformado, com mobilia novinha<br />- Infraestrutura do prédio com piscina, sauna, restaurante e academia<br />- Portaria 24h/7d<br />- Fechadura por senha<br />- Smartv de última geração na sala<br />- Wifi de alta velocidade<br />- Acomoda até 4 pessoas, sendo 2 no sofá e colchão avulso<br />- Cozinha completa";https://www.airbnb.com.br/rooms/854362548676184618;Rio de Janeiro;-22.98370815150249;-43.21856820000001;entire_home;1.0;3;1;4;True;True;31;[1, 33, 4, 5, 8, 12, 47, 287];10;5.0;5.0;5.0;4.7;4.9;5.0;4.9;738.0
13261537;Barra!Em frente ao parque olímpico!Abelardo Bueno!;Condomínio em Rio de Janeiro;Meu espaço é perto de Shopping Metropolitano Barra e Rio Olympic Park. Fica tambem em frente ao Jeunesse arena e a 5 minutos do Rio Centro.Meu espaço é bom para casais, viajantes de negócios e famílias (com ou sem crianças)<br />Está a 10 minutos da praia da Reserva , da Barra da Tijuca e Recreio dos Bandeirantes.<br />O comércio é espetacular, com os melhores supermercados, farmácias,pizzarias ,lanchonetes.<br />Tb conta com restaurantes e o Arena(onde acontecem os melhores shows nacionais e internacionais.<br /><br /><b>O espaço</b><br />O apartamento é aconchegante e o condomínio possui piscina, sauna, quadra , churrasqueiras.<br />Também conta com um parquinho infantil e uma sala de jogos.<br />Fica em frente ao BRT, que leva até o metrô, com acesso à toda cidade.<br /><br /><b>Acesso do hóspede</b><br />Meu espaço é perto de Shopping Metropolitano Barra e Rio Olympic Park. Fica tambem em frente ao Jeunesse arena e a 5 minutos do Rio Centro.Meu espaço é bom para casais, viajantes de negócios e famílias (com ou sem crianças)<br />Está a 10 minutos da praia da Reserva , da Barra da Tijuca e Recreio dos Bandeirantes.<br />O comércio é espetacular, com os melhores supermercados, farmácias,pizzarias ,lanchonetes.<br />Tb conta com restaurantes e o Arena(onde acontecem os melhores shows nacionais e internacionais.<br /><br /><b>Outras observações</b><br />Meu espaço é perto de Shopping Metropolitano Barra e Rio Olympic Park. Fica tambem em frente ao Jeunesse arena e a 5 minutos do Rio Centro.Meu espaço é bom para casais, viajantes de negócios e famílias (com ou sem crianças)<br />Está a 10 minutos da praia da Reserva , da Barra da Tijuca e Recreio dos Bandeirantes.<br />O comércio é espetacular, com os melhores supermercados, farmácias,pizzarias ,lanchonetes.<br />Tb conta com restaurantes e o Arena(onde acontecem os melhores shows nacionais e internacionais.;https://www.airbnb.com.br/rooms/13261537;Rio de Janeiro;-22.97343;-43.38996;entire_home;2.0;2;2;4;True;False;23;[64, 1, 129, 322, 67, 4, 5, 7, 8, 9, 73, 522, 12, 77, 15, 79, 21, 85, 86, 89, 90, 91, 93, 30, 94, 31, 95, 96, 33, 34, 35, 99, 36, 100, 101, 40, 104, 44, 236, 46, 47];41;4.9;4.83;5.0;4.78;5.0;4.98;4.66;240.0
11903219;Barra da Tijuca Cidade Olímpica & Rock Riocentro Cielo;Apartamento em Rio de Janeiro;"Apartamento clean, super novo e completo, finamente mobiliado, sol da manhã, vista deslumbrante e em condomínio fechado. Churrasqueira elétrica e rede na sua varanda, sauna seca e vapor, piscinas, play ground, fitness, salão de festas e jogos, ampla garagem. Em frente a Arena Jeunesse, Rock in Rio, Cidade Olímpica e ao lado do Riocentro. Pertinho de supermercados, farmácias, restaurantes, BRT, posto gasolina, ATM e a 5 minutos da praia da Barra ou Recreio. Fique no novo Coração da Barra.<br /><br /><b>O espaço</b><br />No coração da Cidade Olímpica, próximo aos principais shoppings, praias, bares e restaurantes da Barra. Ao lado do Rock no Rio, Riocentro e da Arena Jeunesse. Edifício novo, moderno e com toda infraestrutura para você e a sua família. Além do suporte 24 horas do seu anfitrião - um carioca da gema, com boas dicas da sua cidade - inclusive com boas propostas de passeios turísticos.<br /><br /><b>Acesso do hóspede</b><br />O apartamento é de seu uso exclusivo, com acesso a: salão de ginástica - com diversos e modernos equipamentos de fitness - piscinas de crianças e adultos; saunas seca e vapor; salão de festas; churrasqueiras; salão de jogos; espaço gourmet; e área baby, com diversos brinquedos.<br /><br /><b>Outras observações</b><br />Sinta o maravilhoso e único espírito olímpico, em ambiente familiar, próximo a todos spots da Barra da Tijuca.";https://www.airbnb.com.br/rooms/11903219;Rio de Janeiro;-22.96948;-43.39308;entire_home;3.0;4;2;5;False;True;31;[1, 2, 4, 5, 7, 8, 9, 12, 15, 21, 23, 280, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 51, 55, 184, 71, 72, 73, 75, 77, 85, 86, 87, 88, 89, 90, 91, 93, 94, 95, 96, 99, 227, 100, 101, 103, 104, 364];151;4.73;4.77;4.88;4.61;4.83;4.85;4.67;388.0
32425361;Copacabana 3 quartos e sala com ótima localização;Apartamento em Copacabana;2 quadras da praia Copacabana posto 6.<br />3 quadras de Ipanema ,<br /> Arpoador.<br /><br /><b>O espaço</b><br />Sobre estacionamento:<br />Tem varios perto pagos particulares 40 reais por dia.<br /><br />Também estacionamento publico na rua, pago 2 reais /2h.<br /><br />A partir das 19h ate 7h é gratis.<br /><br /><b>Acesso do hóspede</b><br />Sobre visitas: <br /><br />Receber visitas pode, desde que respeitem as regras do condomínio, do espaço e que visitas não dormem, não tomam banho e não utilizam área comum. <br /> Se houver alguém pernoitando no apto, haverá cobrança de hospede extra.<br /><br /><b>Outras observações</b><br />Temos 2 entradas no prédio, <br />Principal e de servico.<br /><br />Voltando da praia , você precisa entrar pela área de serviço para lavar a areia dos pes em lugar especifico.;https://www.airbnb.com.br/rooms/32425361;Copacabana;-22.98532;-43.19012;entire_home;2.0;4;2;8;False;True;39;[1, 322, 4, 5, 8, 73, 10, 11, 139, 331, 12, 77, 79, 21, 85, 86, 663, 89, 90, 91, 93, 94, 95, 671, 96, 672, 33, 674, 39, 40, 104, 42, 44, 236, 46, 51, 52, 308, 251];36;4.91;5.0;4.86;4.89;4.94;4.97;4.86;357.0
772423460085411294;Ap aconchegante nas Laranjeiras.;Apartamento em Rio de Janeiro;Relaxe com toda a família nesta acomodação tranquila. Apartamento espaçoso. Mobília de bom gosto, TVs, ar condicionado, cozinha equipada, wi-fi Virtua e TV a cabo NET.<br />Condominio com piscina e sauna, além de salão de festas, quadra de basquete e  alguns aparelhos de ginástica.<br />Vaga no próprio condomínio. <br />Laranjeiras é um bairro agradável com excelentes restaurantes e bares. Áreas de lazer como Parque Guinle e praça São Salvador. Comércio e bancos próximos. <br />Próximo ao Centro e as praias.<br /><br /><b>O espaço</b><br />Apenas as pessoas relacionadas estarão aptas a utilizar o apartamento.<br /><br />Não é permitido fazer churrasco na varanda nem festas.<br /><br />Não é permitido música em volume alto após as 22 horas.<br /><br /><b>Outras observações</b><br />Quem vier de carro,  é importante saber que nao existem vagas marcadas. O acesso ao prédio é feito através de portão de ferro que é aberto pelo porteiro através de controle remoto. Um segundo portão de madeira também é aberto pelo porteiro através de controle remoto. <br />Para sair da garagem, o hóspede deverá pressionar um botão localizado na pilastra em frente ao portão de madeira e aguardar que o porteiro abra o portao de ferro.;https://www.airbnb.com.br/rooms/772423460085411294;Rio de Janeiro;-22.93575;-43.18262;entire_home;2.0;4;1;5;True;False;41;[1, 129, 66, 322, 67, 4, 5, 7, 8, 392, 9, 73, 394, 522, 11, 139, 12, 77, 21, 85, 661, 86, 89, 665, 91, 667, 93, 94, 95, 223, 415, 671, 96, 672, 33, 100, 39, 103, 40, 104, 44, 236, 45, 46, 47, 687, 625];21;5.0;5.0;5.0;5.0;5.0;5.0;5.0;395.0
35166930;Casa na serra de Grumari vista incrível;Casa em Rio de Janeiro;Casa na serra de grumari, totalmente privada, com portão de segurança, dois quartos, dois banheiros, sala, cozinha completa com utensílios, geladeira e fogão. Duas varandas com vista deslumbrante para natureza e mar. Próximo ao ponto de ônibus e supermercado. Excelente opção para privacidade, descanso, segurança em um local de reserva ambiental, próximo as praias paradisíacas do Rio de janeiro, uma vaga de garagem com portão e tranca. A casa fica a cerca de 4min de carro da praia do Grumari.<br /><br /><b>O espaço</b><br />Apesar da simplicidade, o espaço carrega com ele vista incrível para natureza e para o mar. É bastante fresco e muito aconchegante. Fica a cerca de 4 min de carro de praias paradisíacas e a 20 min de carro de grandes comércios, fazendo com que ele se torne mais especial ainda!<br /><br /><b>Outras observações</b><br />Obs: 1- Por se localizar em uma serra indicamos vir de carro para maior comodidade!<br />Obs: 2- Trazer suas próprias toalhas, pano de prato e utensílios de higiene.;https://www.airbnb.com.br/rooms/35166930;Rio de Janeiro;-23.05164;-43.54514;entire_home;2.0;3;2;6;False;False;53;[1, 2, 322, 4, 132, 134, 8, 9, 11, 12, 77, 85, 23, 89, 90, 91, 93, 94, 95, 96, 674, 99, 100, 40, 104, 42, 44, 626, 51, 54, 56];199;4.7;4.73;4.91;4.57;4.86;4.8;4.64;200.0
47753608;Apto inteiro praia da Guanabara vista deslumbrante;Apartamento em Bancários;Apartamento novo e muito lindo! Feito com  carinho para acomodar você como se estivesse em casa. <br />Temos dois quartos com ar condicionado, uma varanda maravilhosa com churrasqueira, uma cozinha completa com uma balcão que tem vista do mar! A sala temos um sofá que é sofá-cama. <br />O apartamento é super aconchegante em uma área de moradia da ilha do governador! <br />Você pode vir para passear ou trabalhar que terá dias de paz e tranquilidade no nosso lindo espaço.<br /><br /><b>O espaço</b><br />O espaço é lindo! <br />Bem próximo ao aeroporto internacional do Galeão. <br />Suíte de frente para o mar com ar condicionado.<br />A sala tem um visual maravilhoso!!!  Se optar em cozinhar, vai cozinhar olhando para o mar, maravilhoso!! <br />A 1km do mercado, todos os bancos e um centro comercial, tem até uma feirinha muito legal no aterro do Cocotá, bom local para prática esportiva.<br /><br />Ao lado do apartamento tem um mirante que você pode descer para a praia usando a escada.<br /><br />Se você quiser ir ao centro da cidade você pode ir de barca, um passeio muito legal e que custa R$ 6,10 você embarca na estação Cocotá que fica a 1km do apartamento e desembarca na praça XV no centro do Rio de Janeiro. <br /><br />A ilha do governador é conhecida como um dos lugares mais seguros do Rio de Janeiro. Você pode relaxar, descansar, olhando e ouvindo o mar.<br /><br /><b>Acesso do hóspede</b><br />O hóspede pode utilizar todo o apartamento.<br /><br /><b>Outras observações</b><br />Tenha uma excelente estadia e aproveite o Rio de Janeiro - Ilha do Governador.;https://www.airbnb.com.br/rooms/47753608;Bancários;-22.79881;-43.17408;entire_home;2.0;3;2;5;True;False;36;[1, 2, 4, 132, 5, 134, 8, 9, 522, 11, 12, 145, 23, 663, 665, 667, 415, 671, 672, 33, 674, 40, 45, 46, 308, 322, 70, 73, 331, 77, 85, 86, 88, 90, 91, 93, 94, 95, 96, 99, 100, 102, 103, 104, 236, 625, 626, 632, 251];61;4.77;4.82;4.9;4.74;4.9;4.57;4.79;171.0
45974944;Quarto e sala entre Ipanema e Copacabana;Apartamento em Copacabana;Apartamento em área residencial, a uma quadra a praia de Copacabana e a uns 300 m da praia de Ipanema. Fácil acesso  ao transporte público, metrô a 500m. Próximo a restaurantes e supermercados e a pontos turísticos imperdíveis do Rio de Janeiro, como o forte de Copacabana, a praia do Arpoador com seu lindo por do sol.<br />Apartamento localizado a apenas um quarteirão da praia de Copacabana e a 300 m da praia de Ipanema. Fácil acesso ao transporte público.<br /><br /><b>O espaço</b><br />Ambiente aconchegante, iluminado, arejado e Janelas antirruídos.<br /><br /><b>Acesso do hóspede</b><br />Terão acesso ao apto inteiro e pode usar tudo que há dentro .<br /><br /><b>Outras observações</b><br />Carnaval, Pascoa e Ano Novo, mínimo 5 noites;https://www.airbnb.com.br/rooms/45974944;Copacabana;-22.98457;-43.19111;entire_home;1.0;3;2;4;False;True;28;[1, 2, 4, 5, 8, 10, 74, 12, 77, 79, 85, 86, 23, 663, 89, 90, 91, 93, 30, 94, 96, 674, 103, 40, 104, 44, 45, 46, 51, 308, 54];95;4.89;4.96;4.98;4.92;4.92;4.96;4.86;270.0
568218723514387063;A uma quadra da Praia do Flamengo, amplo apartamen;Apartamento em Flamengo;Entre em contato para receber uma oferta especial. <br /><br />O grupo terá fácil acesso a tudo o que precisar neste lugar com excelente localização. <br /><br />Praias, restaurantes, bares, padaria supermercado, agito noturno, natureza verde, tudo a pé,se quiser.<br /><br />Ambiente familiar. Respeitar rigorosamente horário de silêncio. <br /><br />Rigorosamente proibido levar pessoas /visitantes que não foram contratados nesta locação. <br /><br /> Para sua segurança documentos com fotos de todos os hóspedes serão solicitados.<br /><br /><b>O espaço</b><br />Apartamento com varandas de ponta a ponta. Um lado para o mar ao longo e horizonte. Outro lado para o Cristo Redentor. Apartamento amplo.;https://www.airbnb.com.br/rooms/568218723514387063;Flamengo;-22.92496;-43.17756;entire_home;3.0;4;2;6;False;False;60;[1, 129, 2, 322, 4, 5, 8, 73, 137, 10, 522, 11, 139, 12, 77, 21, 85, 86, 663, 89, 90, 91, 667, 93, 94, 671, 96, 33, 674, 100, 39, 40, 104, 44, 46, 308, 57, 251];4;3.75;4.0;4.0;3.25;4.0;4.0;4.0;284.0
927781686671376872;apartamento com jeito de casa!;Apartamento em Rio de Janeiro;No coração do Jardim Botânico, entre o Parque Lage e o Parque Jardim Botânico, perfeito para familia, a 3 minutos da Lagoa Rodrigo de Freitas idel para  passeio às Praias de Ipanema e Leblon.<br /><br />Apartamento  próximo a padarias, mercados, pontos de ônibus e com fácil acesso a solicitação de uber.<br /><br />Amplo comércio por perto, podendo fazer tudo a pé. Restantes renomados dominam a região, próximo a cachoeira do Horto. Praça no final da rua para crianças brincarem e seus pets também.<br /><br /><b>O espaço</b><br />Apartamento espaçoso, com quarto reversível, ambiente claro e arejado.;https://www.airbnb.com.br/rooms/927781686671376872;Rio de Janeiro;-22.962622384660694;-43.21702502667904;entire_home;2.0;2;2;3;False;True;16;[1, 66, 4, 5, 133, 8, 9, 201, 74, 394, 11, 12, 77, 79, 85, 86, 23, 663, 89, 665, 90, 91, 667, 93, 94, 95, 671, 96, 672, 33, 674, 37, 103, 40, 104, 44, 236, 45, 46, 47, 625, 308, 57];0;;;;;;;;475.0
760408868723383419;3br 2 quarteirões da praia de Ipanema;Apartamento em Rio de Janeiro;Localização imbatível! Apartamento espaçoso e luminoso de 100 m ² ocupando todo o 3º andar (sem vizinhos= privacidade máxima)<br /><br />A 3 minutos a pé da praia de Arpoador/Ipanema e a 9 minutos de lojas, bares e restaurantes movimentados até a praia de Copacabana<br /><br />Totalmente mobiliado e atualizado em dezembro de 2022. Tudo novo (camas, móveis, Smart TVs, ect).  Vista panorâmica de uma bela rua lateral na vibrante e renomada Zona Sul do Rio<br /><br />Vivemos em Ipanema por anos e não vemos a hora de compartilhar este lugar recém-renovado com nossos amigos, familiares e hóspedes!<br /><br /><b>O espaço</b><br />Algumas outras informações:<br /><br />- Recepção até às 18: 00<br />- 2 elevadores e 2 portas de entrada, tanto a fechadura convencional quanto a eletrônica com senha<br />- As áreas de cozinha e lavanderia estão totalmente equipadas com cafeteira, máquina de lavar louça, máquina de lavar/secar roupa, geladeira, etc.<br />- TVs na sala de estar e no quarto principal com capacidade de streaming <br />- Roupeiros em todos os 3 quartos<br />- 2 banheiros<br />- Colchões e lençóis novos, toalhas de banho grandes<br />- Um berço (berço portátil) e uma cadeira alta podem ser fornecidos para os pequenos em <br />solicitação. <br />- Um bar elegante na sala<br />de estar - Janelas à prova de som acabadas com redes de segurança e vista para os topos verdes das amendoeira nativas. <br /><br />Este é um edifício familiar, então pedimos respeitosamente que você não reserve para festas.  Se você planeja receber visitantes, não há problema, entre em contato conosco antes de fazer isso. <br /><br />Não vemos a hora de hospedar você, sua família e amigos!<br /><br />Marcela e Joe<br /><br /><b>Acesso do hóspede</b><br />O apartamento não é compartilhado com ninguém, então será todo seu.<br /><br /><b>Outras observações</b><br />Após a formação da reserva perto da sua viagem, criaremos uma senha exclusiva para você e sua família acessarem a propriedade. Também forneceremos uma chave para a porta dos fundos, caso você deseje usar ambas as entradas.;https://www.airbnb.com.br/rooms/760408868723383419;Rio de Janeiro;-22.98423019430438;-43.19438536653993;entire_home;3.0;4;2;6;True;False;22;[1, 129, 67, 4, 5, 8, 73, 137, 10, 12, 77, 79, 21, 85, 665, 90, 91, 92, 93, 94, 95, 671, 96, 672, 33, 34, 98, 674, 37, 39, 103, 40, 236, 45, 308, 61];31;4.97;4.97;4.81;4.9;4.9;4.94;4.97;714.0
11860466;Apartamento a uma quadra da praia;Apartamento em Rio de Janeiro;Confortável apartamento de 2 quartos (1 Suite) , 2 banheiros e varanda, no bairro do Leme, a uma quadra da praia, com todo o conformo e facilidades. O apartamento esta localizado no bloco 2, de fundos para uma area verde. Acesso por elevador ou escadas.<br /><br /><b>O espaço</b><br />O apartamento  em prédio residencial localizado em rua extremamente calma, a uma quadra da praia do Leme . Apto de fundos com varanda, com vista para uma privilegiada área verde, com canto de pássaros,  frescor das sombras das árvores. Todo esse conforto livre do barulho de uma grande cidade. Acomoda com conforto e privacidade 4 pessoas.;https://www.airbnb.com.br/rooms/11860466;Rio de Janeiro;-22.96274;-43.16845;entire_home;2.0;3;2;4;False;True;29;[1, 2, 3, 67, 131, 4, 71, 8, 73, 10, 139, 12, 77, 14, 79, 657, 21, 85, 86, 87, 89, 665, 90, 91, 667, 28, 93, 94, 31, 96, 672, 33, 674, 37, 38, 40, 41, 43, 44, 45, 46, 47, 251, 62];77;4.74;4.87;4.95;4.68;4.86;4.86;4.67;357.0
712839769464004712;Ap. Jacarepaguá. Conf. Seguro. Local. excelente;Condomínio em Rio de Janeiro;Apartamento de 3 quartos, 2 banheiros, copa e cozinha com todos utensílios domésticos, Tv a cabo, internet e Estac. gratuito.<br />Prox. Rio Centro 7,2 km e 12 min carro.<br />São 2 ap. de Ar condicionado em dois ambientes.<br /> Chekin e Chekout FLEXÍVEIS. Duas CAMAS DE CASAL.<br /> Espaço único, confort. e agradável, feito p vc que vem ao Rio para passear, trab. ou qq outro motivo. Aqui você não paga taxa de serviço.  Quem paga é o proprietário. Me dê uma oportunidade de lhe hospedar..<br /><br /><b>O espaço</b><br />Nossa hospedagem tem 3 quartos, uma cama de casal, duas camas de solteiro e um confortável sofá cama na sala, ar condicionado, internet da VIVO, dois pontos de Tvs a Cabo. Estacionamento gratuito para proteger seu patrimônio.<br />No Check-Out vc deixará as chaves num cofre e pode ir sem precisar aguardar a chegada do anfitrião.<br />Na nossa hospedagem, VOCÊ NÃO PARA A TAXA DE SERVIÇO.<br />NÃO COBRAMOS TAXAS PARA PETS.<br />ISSO MESMO! QUEM PAGA A TAXA DE SERVIÇO É O PROPRIETÁRIO.<br />RESPEITAMOS AS DIFERENÇAS SEXUAIS, RELIGIOSAS E DE GÊNERO.<br /><br /><b>Acesso do hóspede</b><br />Você vem em direção a Jacarepaguá, no bairro da Freguesia em direção a Rua Tirol 861, Cond. Paulo VI, temos portaria e segurança no condomínio.<br />Um lugar tranquilo, com quadra de futebol, parquinho para seus filhos e etc. NOSSSO AP É 15 MINUTOS DA PRAIA DA BARRA DA TIJUCA.<br />Prox. RIOCENTRO 7,2 km e 12 min carro.<br />Eu estarei lhe aguardando para fazer o Chekin e no Checkout providenciamos um cofre para nosso hóspede colocar as chaves do apartamento e não precisar aguardar nossa chegada. Tudo para lhe facilitar. <br />IMPORTANTE: Nosso chekin e chekout são flexíveis. Você escolhe a hora que quer chegar e sair. <br />Se no dia da sua reserva não tiver nenhum hóspede saindo, podemos, com pedido prévio pertimitir o Checkin mais cedo.<br />Na nossa hospedagem, VOCÊ NÃO PAGA A TAXA DE SERVIÇO.<br />QUEM PAGA A TAXA DE SERVIÇO É O PROPRIETÁRIO.<br />NA NOSSA HOSPEDAGEM VOCÊ PAGA UM PREÇO BAIXO, SEM PERDER O CONFORTO, EAPAÇO E A SEGURANÇA. EU GARANTO QUE VOU SURPREENDÊ-LO E VOCÊ IRÁ RETORNAR.<br /><br /><b>Outras observações</b><br />O estacionamento fornecido ao hóspede DENTRO DO CONDOMÍNIO,  um local seguro e tranquilo onde seu automóvel estará RESGUARDADO. Temos vagas para 1 automóvel, contudo no caso de ser preciso mais uma vaga de garagem podemos conseguir excepcionalmente.;https://www.airbnb.com.br/rooms/712839769464004712;Rio de Janeiro;-22.9383015;-43.3338654;entire_home;3.0;5;2;8;True;True;32;[1, 322, 4, 5, 71, 8, 9, 73, 10, 522, 11, 139, 12, 146, 85, 89, 90, 91, 667, 93, 94, 671, 96, 672, 33, 40, 104, 44, 236, 45, 46, 47, 625, 251];13;5.0;4.92;5.0;5.0;5.0;4.92;5.0;246.0
